CHR Start End Gene TenThousandStart TenThousandEnd
8 91803778 91971636 NECAB1 91793778 91981636
8 17501304 17658426 MTUS1 17491304 17668426
8 144239331 144242128 LY6H 144229331 144252128
8 39442008 39587583 ADAM18 39432008 39597583
8 92006024 92053292 TMEM55A 91996024 92063292
8 144295068 144299044 GPIHBP1 144285068 144309044
8 92082424 92099323 OTUD6B 92072424 92109323
8 144328991 144344875 ZFP41 144318991 144354875
8 144329280 144358573 ZFP41 144319280 144368573
8 144349603 144359101 GLI4 144339603 144369101
8 144371846 144380231 ZNF696 144361846 144390231
8 92114060 92231464 LRRC69 92104060 92241464
8 92221722 92410378 SLC26A7 92211722 92420378
8 144386554 144442149 TOP1MT 144376554 144452149
8 39601254 39695808 ADAM2 39591254 39705808
8 17721889 17767874 FGL1 17711889 17777874
8 17780349 17885478 PCM1 17770349 17895478
8 92967203 93115514 RUNX1T1 92957203 93125514
8 39759794 39785963 IDO1 39749794 39795963
8 144451057 144466390 RHPN1 144441057 144476390
8 39792133 39873910 IDO2 39782133 39883910
8 144501352 144512576 MAFA 144491352 144522576
8 40010989 40012821 C8orf4 40000989 40022821
8 144519825 144623623 ZC3H3 144509825 144633623
8 40388109 40755352 ZMAT4 40378109 40765352
8 144635377 144645232 GSDMD 144625377 144655232
8 17913934 17942494 ASAH1 17903934 17952494
8 41119481 41167016 SFRP1 41109481 41177016
8 41347915 41368499 GOLGA7 41337915 41378499
8 41386725 41402565 GINS4 41376725 41412565
8 93895758 94029901 TRIQK 93885758 94039901
8 18027986 18081198 NAT1 18017986 18091198
8 144648357 144655141 MROH6 144638357 144665141
8 18248755 18258728 NAT2 18238755 18268728
8 94710789 94743755 FAM92A1 94700789 94753755
8 18384811 18942240 PSD3 18374811 18952240
8 41434706 41482520 AGPAT6 41424706 41492520
8 144656955 144660819 NAPRT1 144646955 144670819
8 19171128 19253729 SH2D4A 19161128 19263729
8 41502697 41508855 NKX6-3 41492697 41518855
8 19261672 19615540 CSGALNACT1 19251672 19625540
8 144661867 144681711 EEF1D 144651867 144691711
8 19674651 19709594 INTS10 19664651 19719594
8 41510739 41754280 ANK1 41500739 41764280
8 94741584 94753245 RBM12B 94731584 94763245
8 94767072 94831462 TMEM67 94757072 94841462
8 19759228 19824769 LPL 19749228 19834769
8 20002366 20040717 SLC18A1 19992366 20050717
8 20054878 20084330 ATP6V1B2 20044878 20094330
8 94870035 94938294 PDP1 94860035 94948294
8 95139399 95229531 CDH17 95129399 95239531
8 95261481 95274578 GEM 95251481 95284578
8 20103676 20161474 LZTS1 20093676 20171474
8 95384188 95487337 RAD54B 95374188 95497337
8 21547915 21669869 GFRA2 21537915 21679869
8 95390605 95449180 FSBP 95380605 95459180
8 21766384 21771371 DOK2 21756384 21781371
8 95499921 95565757 KIAA1429 95489921 95575757
8 144680074 144682485 TIGD5 144670074 144692485
8 144686083 144691943 PYCRL 144676083 144701943
8 144694788 144700218 TSTA3 144684788 144710218
8 21777180 21864096 XPO7 21767180 21874096
8 41786997 41909508 KAT6A 41776997 41919508
8 42010464 42029191 AP3M2 42000464 42039191
8 95653302 95719694 ESRP1 95643302 95729694
8 21881636 21894408 NPM2 21871636 21904408
8 144718183 144735900 ZNF623 144708183 144745900
8 42032236 42065242 PLAT 42022236 42075242
8 21899909 21906320 FGF17 21889909 21916320
8 95731931 95806064 DPY19L4 95721931 95816064
8 21906506 21940038 DMTN 21896506 21950038
8 95825539 95893974 INTS8 95815539 95903974
8 144766622 144796068 ZNF707 144756622 144806068
8 42128820 42189973 IKBKB 42118820 42199973
8 144798429 144804628 MAPK15 144788429 144814628
8 144806103 144815971 FAM83H 144796103 144825971
8 144873090 144897549 SCRIB 144863090 144907549
8 95891998 95908906 CCNE2 95881998 95918906
8 21964383 21966932 NUDT18 21954383 21976932
8 21971928 21990897 HR 21961928 22000897
8 95907995 96128683 NDUFAF6 95897995 96138683
8 21995533 21999464 REEP4 21985533 22009464
8 42195972 42229326 POLB 42185972 42239326
8 95938200 95961639 TP53INP1 95928200 95971639
8 96146032 96168912 PLEKHF2 96136032 96178912
8 96257147 96281429 C8orf37 96247147 96291429
8 97154562 97173020 GDF6 97144562 97183020
8 144898514 144912029 PUF60 144888514 144922029
8 97238148 97247862 UQCRB 97228148 97257862
8 22004338 22014597 LGI3 21994338 22024597
8 42231586 42234750 DKK4 42221586 42244750
8 22014426 22021992 SFTPC 22004426 22031992
8 42249142 42263415 VDAC3 42239142 42273415
8 97251626 97273838 MTERFD1 97241626 97283838
8 144915764 144924200 NRBP2 144905764 144934200
8 97273943 97349223 PTDSS1 97263943 97359223
8 22022249 22069839 BMP1 22012249 22079839
8 42273993 42397069 SLC20A2 42263993 42407069
8 144939497 144952632 EPPK1 144929497 144962632
8 42396298 42409603 SMIM19 42386298 42419603
8 42552519 42592550 CHRNB3 42542519 42602550
8 42607763 42651535 CHRNA6 42597763 42661535
8 97505579 97624000 SDC2 97495579 97634000
8 42691817 42698468 THAP1 42681817 42708468
8 42704780 42752433 RNF170 42694780 42762433
8 144989321 145050902 PLEC 144979321 145060902
8 97657455 98161882 CPQ 97647455 98171882
8 42752075 42885682 HOOK3 42742075 42895682
8 98285717 98290176 TSPYL5 98275717 98300176
8 98656407 98740998 MTDH 98646407 98750998
8 98787285 98865241 LAPTM4B 98777285 98875241
8 42873567 42932477 RP11-598P20.5 42863567 42942477
8 98881068 99048944 MATN2 98871068 99058944
8 42889337 42940931 FNTA 42879337 42950931
8 42948658 42978577 POMK 42938658 42988577
8 22077222 22089854 PHYHIP 22067222 22099854
8 145051321 145086940 PARP10 145041321 145096940
8 22102617 22112113 POLR3D 22092617 22122113
8 145064226 145067583 GRINA 145054226 145077583
8 42995556 43057998 HGSNAT 42985556 43067998
8 145086582 145101933 SPATC1 145076582 145111933
8 145133529 145135550 EXOSC4 145123529 145145550
8 22132810 22215076 PIWIL2 22122810 22225076
8 99037079 99058697 RPL30 99027079 99068697
8 145137493 145141119 GPAA1 145127493 145151119
8 22224762 22291642 SLC39A14 22214762 22301642
8 48173167 48648868 SPIDR 48163167 48658868
8 99114572 99129469 HRSP12 99104572 99139469
8 145149930 145152428 CYC1 145139930 145162428
8 99129525 99172062 POP1 99119525 99182062
8 145153536 145163027 SHARPIN 145143536 145173027
8 22298332 22398652 PPP3CC 22288332 22408652
8 99202061 99306621 NIPAL2 99192061 99316621
8 99413631 99955055 STK3 99403631 99965055
8 99439250 99445076 KCNS2 99429250 99455076
8 99956631 99964332 OSR2 99946631 99974332
8 145159402 145162514 MAF1 145149402 145172514
8 145162629 145173218 KIAA1875 145152629 145183218
8 22402499 22433301 SORBS3 22392499 22443301
8 145192672 145195746 FAM203A 145182672 145205746
8 145202919 145316843 MROH1 145192919 145326843
8 48649471 48651648 CEBPD 48639471 48661648
8 100025494 100889808 VPS13B 100015494 100899808
8 48685669 48872743 PRKDC 48675669 48882743
8 116049 117043 OR4F21 106049 127043
8 142091 150563 RP11-585F1.10 132091 160563
8 182137 197342 ZNF596 172137 207342
8 356428 421225 FBXO25 346428 431225
8 145317003 145331153 KM-PA-2 145307003 145341153
8 22435792 22455538 PDLIM2 22425792 22465538
8 145321517 145323045 SCXB 145311517 145333045
8 145437880 145440835 FAM203B 145427880 145450835
8 439803 495781 TDRP 429803 505781
8 1449532 1656642 DLGAP2 1439532 1666642
8 145486055 145515082 BOP1 145476055 145525082
8 22446787 22459597 AC037459.4 22436787 22469597
8 1703944 1734738 CLN8 1693944 1744738
8 22457114 22461663 C8orf58 22447114 22471663
8 1772142 1906807 ARHGEF10 1762142 1916807
8 48872745 48890720 MCM4 48862745 48900720
8 22462145 22479027 CCAR2 22452145 22489027
8 100885428 100906290 COX6C 100875428 100916290
8 1922044 1955102 KBTBD11 1912044 1965102
8 145490549 145492470 SCXA 145480549 145502470
8 1993155 2113475 MYOM2 1983155 2123475
8 145515280 145538385 HSF1 145505280 145548385
8 100973164 101143496 RGS22 100963164 101153496
8 145539954 145550573 DGAT1 145529954 145560573
8 22477931 22526661 BIN3 22467931 22536661
8 101145588 101158028 FBXO43 101135588 101168028
8 101162812 101166230 POLR2K 101152812 101176230
8 101170134 101271506 SPAG1 101160134 101281506
8 48920960 48977268 UBE2V2 48910960 48987268
8 145554228 145559943 SCRT1 145544228 145569943
8 145575878 145578574 TMEM249 145565878 145588574
8 49623348 49647870 EFCAB1 49613348 49657870
8 22545172 22550815 EGR3 22535172 22560815
8 22570769 22857513 PEBP4 22560769 22867513
8 145577795 145584932 SLC52A2 145567795 145594932
8 22844930 22877712 RHOBTB2 22834930 22887712
8 145579091 145583036 FBXL6 145569091 145593036
8 49830249 49834299 SNAI2 49820249 49844299
8 49966870 49988649 C8orf22 49956870 49998649
8 101269288 101348446 RNF19A 101259288 101358446
8 50822349 51706678 SNTG1 50812349 51716678
8 101521980 101572012 ANKRD46 101511980 101582012
8 101585116 101675643 SNX31 101575116 101685643
8 145596790 145618457 ADCK5 145586790 145628457
8 22877646 22926692 TNFRSF10B 22867646 22936692
8 6264113 6501144 MCPH1 6254113 6511144
8 101698044 101735037 PABPC1 101688044 101745037
8 52232138 52722005 PXDNL 52222138 52732005
8 6357172 6420930 ANGPT2 6347172 6430930
8 145618444 145634753 CPSF1 145608444 145644753
8 6565878 6617184 AGPAT5 6555878 6627184
8 52730140 52811735 PCMTD1 52720140 52821735
8 6728097 6735544 DEFB1 6718097 6745544
8 6782215 6783598 DEFA6 6772215 6793598
8 6793344 6795860 DEFA4 6783344 6805860
8 6835171 6837602 DEFA1 6825171 6847602
8 6854288 6875778 DEFA1B 6844288 6885778
8 6873391 6875823 DEFA3 6863391 6885823
8 6912831 6914256 DEFA5 6902831 6924256
8 7213039 7243080 ZNF705G 7203039 7253080
8 7272382 7274385 DEFB4B 7262382 7284385
8 7286410 7287870 DEFB103B 7276410 7297870
8 7300206 7321196 SPAG11B 7290206 7331196
8 7327830 7332604 DEFB104B 7317830 7342604
8 7340026 7343922 DEFB106B 7330026 7353922
8 7345191 7347115 DEFB105B 7335191 7357115
8 22941868 22974950 TNFRSF10C 22931868 22984950
8 22993101 23021543 TNFRSF10D 22983101 23031543
8 7353368 7366833 DEFB107B 7343368 7376833
8 23047965 23082639 TNFRSF10A 23037965 23092639
8 7669242 7673238 DEFB107A 7659242 7683238
8 7679488 7681411 DEFB105A 7669488 7691411
8 7682694 7686575 DEFB106A 7672694 7696575
8 7693993 7698764 DEFB104A 7683993 7708764
8 7705398 7726389 SPAG11A 7695398 7736389
8 23101150 23119512 CHMP7 23091150 23129512
8 7738726 7740186 DEFB103A 7728726 7750186
8 7752151 7754233 DEFB4A 7742151 7764233
8 7783859 7812271 ZNF705B 7773859 7822271
8 23127633 23153792 R3HCC1 23117633 23163792
8 8175258 8244008 SGK223 8165258 8254008
8 8559448 8561616 CLDN23 8549448 8571616
8 8640864 8751155 MFHAS1 8630864 8761155
8 8859657 8974256 ERI1 8849657 8984256
8 145635126 145642279 SLC39A4 145625126 145652279
8 23154702 23282841 LOXL2 23144702 23292841
8 145649000 145653931 VPS28 145639000 145663931
8 53023399 53373519 ST18 53013399 53383519
8 23243296 23315208 ENTPD4 23233296 23325208
8 145654165 145669827 TONSL 145644165 145679827
8 53446597 53478067 FAM150A 53436597 53488067
8 53535016 53658403 RB1CC1 53525016 53668403
8 23386318 23432976 SLC25A37 23376318 23442976
8 53850991 53853677 NPBWR1 53840991 53863677
8 54138284 54164257 OPRK1 54128284 54174257
8 23536206 23540440 NKX3-1 23526206 23550440
8 23559964 23564111 NKX2-6 23549964 23574111
8 23699428 23712320 STC1 23689428 23722320
8 24151553 24216531 ADAM28 24141553 24226531
8 54628117 54756118 ATP6V1H 54618117 54766118
8 101928753 101965616 YWHAZ 101918753 101975616
8 102190106 102218421 ZNF706 102180106 102228421
8 54764368 54871863 RGS20 54754368 54881863
8 102504660 102681954 GRHL2 102494660 102691954
8 24241798 24263526 ADAMDEC1 24231798 24273526
8 102698771 103137135 NCALD 102688771 103147135
8 24298443 24384483 ADAM7 24288443 24394483
8 54879112 54935089 TCEA1 54869112 54945089
8 103216730 103251346 RRM2B 103206730 103261346
8 24770525 24776607 NEFM 24760525 24786607
8 25042238 25275598 DOCK5 25032238 25285598
8 54958938 55014577 LYPLA1 54948938 55024577
8 103265240 103425069 UBR5 103255240 103435069
8 55047770 55060461 MRPL15 55037770 55070461
8 55370495 55373448 SOX17 55360495 55383448
8 55528627 55543394 RP1 55518627 55553394
8 56014949 56454613 XKR4 56004949 56464613
8 25276776 25282170 GNRH1 25266776 25292170
8 25285366 25315992 KCTD9 25275366 25325992
8 56608983 56685966 TMEM68 56598983 56695966
8 103563800 103573245 ODF1 103553800 103583245
8 103661007 103668130 KLF10 103651007 103678130
8 25316513 25365436 CDCA2 25306513 25375436
8 56685701 56738007 TGS1 56675701 56748007
8 25699246 25902913 EBF2 25689246 25912913
8 103838585 103906092 AZIN1 103828585 103916092
8 56792372 56923940 LYN 56782372 56933940
8 26149007 26230196 PPP2R2A 26139007 26240196
8 56979854 56987069 RPS20 56969854 56997069
8 26240414 26363152 BNIP3L 26230414 26373152
8 57025501 57026541 MOS 57015501 57036541
8 57073463 57123883 PLAG1 57063463 57133883
8 104033291 104085279 ATP6V1C1 104023291 104095279
8 104152938 104242533 BAALC 104142938 104252533
8 57124245 57131357 CHCHD7 57114245 57141357
8 26362202 26371608 PNMA2 26352202 26381608
8 26371791 26515694 DPYSL2 26361791 26525694
8 104310661 104345094 FZD6 104300661 104355094
8 104383743 104395225 CTHRC1 104373743 104405225
8 104410863 104427417 SLC25A32 104400863 104437417
8 57212569 57233335 SDR16C5 57202569 57243335
8 57349233 57359293 PENK 57339233 57369293
8 104426942 104455681 DCAF13 104416942 104465681
8 26605667 26724790 ADRA1A 26595667 26734790
8 57870492 57906403 IMPAD1 57860492 57916403
8 58907068 59116838 FAM110B 58897068 59126838
8 27092840 27115937 STMN4 27082840 27125937
8 59323823 59364060 UBXN2B 59313823 59374060
8 59402737 59412795 CYP7A1 59392737 59422795
8 59465483 59495419 SDCBP 59455483 59505419
8 104512976 105268322 RIMS2 104502976 105278322
8 27142404 27168836 TRIM35 27132404 27178836
8 59496063 59572403 NSMAF 59486063 59582403
8 105342552 105479281 DPYS 105332552 105489281
8 105351315 105368917 DCSTAMP 105341315 105378917
8 105501459 105601252 LRP12 105491459 105611252
8 27168999 27316903 PTK2B 27158999 27326903
8 106330920 106816760 ZFPM2 106320920 106826760
8 59717977 60031767 TOX 59707977 60041767
8 61099906 61193971 CA8 61089906 61203971
8 61429416 61536186 RAB2A 61419416 61546186
8 61591337 61779465 CHD7 61581337 61789465
8 27317279 27337400 CHRNA2 27307279 27347400
8 107282473 107764922 OXR1 107272473 107774922
8 27348296 27403081 EPHX2 27338296 27413081
8 61969717 62414204 CLVS1 61959717 62424204
8 107771711 107782473 ABRA 107761711 107792473
8 27454434 27472548 CLU 27444434 27482548
8 108261721 108510283 ANGPT1 108251721 108520283
8 62413116 62627155 ASPH 62403116 62637155
8 108911544 109095913 RSPO2 108901544 109105913
8 27491385 27534293 SCARA3 27481385 27544293
8 109213445 109447562 EIF3E 109203445 109457562
8 109455830 109499145 EMC2 109445830 109509145
8 109619079 109799844 TMEM74 109609079 109809844
8 110098850 110131813 TRHR 110088850 110141813
8 110253148 110346614 NUDCD1 110243148 110356614
8 110346553 110358182 ENY2 110336553 110368182
8 27629466 27670157 ESCO2 27619466 27680157
8 63161150 63912211 NKAIN3 63151150 63922211
8 110374706 110542559 PKHD1L1 110364706 110552559
8 27667137 27695612 PBK 27657137 27705612
8 63927638 63951730 GGH 63917638 63961730
8 63961112 63998612 TTPA 63951112 64008612
8 65492814 65496181 BHLHE22 65482814 65506181
8 110551940 110578225 EBAG9 110541940 110588225
8 65500320 65711318 CYP7B1 65490320 65721318
8 66514694 66546442 ARMC1 66504694 66556442
8 27727399 27850244 SCARA5 27717399 27860244
8 27879481 27941388 NUGGC 27869481 27951388
8 66556969 66683496 MTFR1 66546969 66693496
8 27947190 28048673 ELP3 27937190 28058673
8 110586207 110704020 SYBU 110576207 110714020
8 66629745 66754557 PDE7A 66619745 66764557
8 110975874 110988076 KCNV1 110965874 110998076
8 28174503 28200872 PNOC 28164503 28210872
8 66933795 67012751 DNAJC5B 66923795 67022751
8 28203102 28260218 ZNF395 28193102 28270218
8 28205804 28347835 FBXO16 28195804 28357835
8 67039131 67087720 TRIM55 67029131 67097720
8 28351729 28431775 FZD3 28341729 28441775
8 28457986 28613116 EXTL3 28447986 28623116
8 113235157 114449328 CSMD3 113225157 114459328
8 67088620 67090960 CRH 67078620 67100960
8 67341263 67342966 RRS1 67331263 67352966
8 28625178 28747759 INTS9 28615178 28757759
8 67342420 67383836 ADHFE1 67332420 67393836
8 28747911 28922281 HMBOX1 28737911 28932281
8 28924796 29120641 KIF13B 28914796 29130641
8 67474410 67526482 MYBL1 67464410 67536482
8 29190581 29208185 DUSP4 29180581 29218185
8 116420724 116821899 TRPS1 116410724 116831899
8 117654369 117779164 EIF3H 117644369 117789164
8 29920528 29940723 TMEM66 29910528 29950723
8 117778742 117861702 UTP23 117768742 117871702
8 67540722 67579452 VCPIP1 67530722 67589452
8 67579831 67772707 C8orf44-SGK3 67569831 67782707
8 29952914 30034724 LEPROTL1 29942914 30044724
8 117858174 117887105 RAD21 117848174 117897105
8 29989340 30002202 MBOAT4 29979340 30012202
8 30013813 30041156 DCTN6 30003813 30051156
8 67624653 67774257 SGK3 67614653 67784257
8 30241944 30429778 RBPMS 30231944 30439778
8 67782984 67834283 MCMDC2 67772984 67844283
8 117950438 117956726 AARD 117940438 117966726
8 117962512 118188953 SLC30A8 117952512 118198953
8 30435835 30515768 GTF2E2 30425835 30525768
8 67858736 67874825 TCF24 67848736 67884825
8 67876334 67968839 PPP1R42 67866334 67978839
8 118532952 118552501 MED30 118522952 118562501
8 118806729 119124092 EXT1 118796729 119134092
8 30496117 30503581 SMIM18 30486117 30513581
8 67955314 67996018 COPS5 67945314 68006018
8 30535583 30585443 GSR 30525583 30595443
8 119201698 119634234 SAMD12 119191698 119644234
8 119935796 119964439 TNFRSF11B 119925796 119974439
8 120007691 120118821 COLEC10 119997691 120128821
8 30631973 30671830 PPP2CB 30621973 30681830
8 30689060 30748122 TEX15 30679060 30758122
8 120428546 120436593 NOV 120418546 120446593
8 30853321 30891231 PURG 30843321 30901231
8 67974661 68108498 CSPP1 67964661 68118498
8 30891317 31031285 WRN 30881317 31041285
8 31496902 32622548 NRG1 31486902 32632548
8 120569326 120685693 ENPP2 120559326 120695693
8 120743015 120845103 TAF2 120733015 120855103
8 120846216 120868250 DSCC1 120836216 120878250
8 68085747 68255912 ARFGEF1 68075747 68265912
8 120885957 121063152 DEPTOR 120875957 121073152
8 121072019 121384275 COL14A1 121062019 121394275
8 33228342 33330940 FUT10 33218342 33340940
8 68334360 68658620 CPA6 68324360 68668620
8 68864353 69149265 PREX2 68854353 69159265
8 121393000 121457642 MRPL13 121383000 121467642
8 33330904 33371119 TTI2 33320904 33381119
8 121457640 121554373 MTBP 121447640 121564373
8 33342268 33358778 MAK16 33332268 33368778
8 33405273 33424643 RNF122 33395273 33434643
8 33448856 33457624 DUSP26 33438856 33467624
8 121547985 121825513 SNTB1 121537985 121835513
